episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4
0,0,0.13649877905845642,-0.12030722945928574,0.0,-0.0,0,0,0,0,4,5.0,0.9862480759620667,1.0,0.0,0.0,0.0,0.0,0.09862480759620668
0,1,0.13857078552246094,-0.11726848781108856,0.3664134740829468,0.5433162450790405,0,0,0,1,1,-2.5,0.9870264530181885,0.999,0.0,0.1951088315838293,0.0,0.0,0.0
0,2,0.14097359776496887,-0.1139012798666954,0.14674746990203857,0.1889667958021164,0,0,0,0,0,-5.0,0.986646294593811,0.998001,1.4041842412458498,2.1109723730479972,2.54513173812861,2.1765701034985403,1.6731966986643372
0,3,0.14021244645118713,-0.11555804312229156,-0.24298229813575745,-0.4258378744125366,0,0,0,-1,0,-5.0,0.9848439693450928,0.997002999,1.3616612653379403,2.0074492118281846,2.4666519557000743,2.6280387899523903,2.9900552600817516
0,4,0.13571995496749878,-0.12310981005430222,-0.6035071611404419,-0.9960522651672363,0,0,-1,-2,1,-2.5,0.9819068312644958,0.996005996001,0.7527322247414859,1.1281537881607098,0.6730977541364568,2.514608112495307,2.2346769511277667
0,5,0.12883591651916504,-0.1345108300447464,-0.7506916522979736,-1.2402660846710205,0,0,-1,-2,1,-2.5,0.9780157804489136,0.995009990004999,1.312446037328608,1.445398634918688,1.7427899392549033,3.3221634265352074,3.1981953001484724
0,6,0.12054156512022018,-0.14827093482017517,-0.8869653940200806,-1.4692102670669556,0,0,-1,-3,0,-5.0,0.9724919199943542,0.994014980014994,0.7168074753790357,0.5568111106996624,1.1015038842857146,0.9430558623293311,0.5432659665039329
0,7,0.10988704860210419,-0.1658557504415512,-1.1984204053878784,-1.9670852422714233,0,0,-1,-4,2,0.0,0.9657667875289917,0.993020965034979,0.0969484567642212,0.09767695665359498,0.5826162600770061,0.09337221384048462,0.6186216394455255
0,8,0.0983586236834526,-0.185022234916687,-1.1162139177322388,-1.867509126663208,0,0,-1,-4,2,0.0,0.9586763978004456,0.9920279440699441,0.266038325548172,0.09767695665359498,0.7727982265908426,0.3781324369621032,0.8184399258651166
0,9,0.08760914206504822,-0.20328204333782196,-1.0412715673446655,-1.782205581665039,0,0,-1,-4,1,-2.5,0.9505617022514343,0.9910359161258742,0.266038325548172,0.35426589570803035,0.7727982265908426,0.5624515727207675,1.1499224819964435
0,10,0.07652638852596283,-0.2223471850156784,-1.1562891006469727,-1.9868968725204468,0,0,-1,-4,0,-5.0,0.9399930238723755,0.9900448802097482,0.42181126666420704,0.49633321123342433,0.7980156935118651,0.6168197593598617,1.733454524456395
0,11,0.06330514699220657,-0.24496309459209442,-1.4449266195297241,-2.454758405685425,0,0,-1,-5,0,-5.0,0.9259809255599976,0.9890548353295385,0.17983034253120422,0.0,0.0,0.0,0.0
0,12,0.04733433201909065,-0.27206432819366455,-1.7098366022109985,-2.888072967529297,0,-1,-2,-6,1,-2.5,0.9089192152023315,0.988065780494209,0.0,0.09089192152023316,0.0,0.0,0.0
0,13,0.0298700463026762,-0.3017958700656891,-1.7722262144088745,-3.0219826698303223,0,-1,-2,-6,4,5.0,0.8921765089035034,0.9870777147137147,0.0,0.17266476511955264,0.0,0.0,0.1721404975652695
0,14,0.014859016053378582,-0.32836484909057617,-1.2942023277282715,-2.3647420406341553,0,-1,-1,-5,0,-5.0,0.8742148876190186,0.986090636999001,0.10451530050873757,0.1679545843601227,0.09089050889015199,0.12504482658053548,0.10969255706679176
0,15,0.0003534501593094319,-0.3546619117259979,-1.5657427310943604,-2.8099706172943115,0,-1,-2,-6,1,-2.5,0.8527171015739441,0.9851045463620021,0.0,0.3187108863604665,0.0,0.10605042409539223,0.1721404975652695
0,16,-0.01573057845234871,-0.38377460837364197,-1.6382609605789185,-2.967851400375366,0,-1,-2,-6,2,0.0,0.8294119834899902,0.98411944181564,0.0,0.3187108863604665,0.09344019033444285,0.10605042409539223,0.25652180329918867
1,17,-0.03151307627558708,-0.4130229651927948,-1.5307000875473022,-2.871694803237915,0,-1,-2,-6,3,2.5,-2.193643808364868,0.9831353223738244,0.0,0.3187108863604665,0.09344019033444285,-0.12391899915063384,0.25652180329918867
1,18,0.07592537999153137,0.11549180746078491,-0.07202136516571045,0.023946672677993774,0,0,0,0,0,-5.0,0.9872925281524658,0.9821521870514506,7.291448271357056,7.609128344088034,7.877195204062763,6.756115376307176,6.762573300710861
1,19,0.07316058874130249,0.11272738873958588,-0.4335229992866516,-0.512872040271759,0,0,0,-1,3,2.5,0.9879652857780457,0.9811700348643991,5.742118794563411,7.0681822230362314,8.011025364499833,7.808601045461086,7.978251138645405
1,20,0.07011421024799347,0.10970275849103928,-0.20894579589366913,-0.15149344503879547,0,0,0,0,2,0.0,0.9882245659828186,0.9801888648295347,7.119346980247262,7.777838698777214,7.977802211432573,7.793593116598365,6.546628667407315
1,21,0.06815696507692337,0.10851487517356873,-0.18767793476581573,-0.10232027620077133,0,0,0,0,0,-5.0,0.9890702366828918,0.9792086759647052,6.752308782624128,8.401268389793419,8.11240339224462,7.979378229883531,6.911999480736563
1,22,0.06428009271621704,0.10454554110765457,-0.5412445068359375,-0.6284945607185364,0,0,-1,-1,2,0.0,0.9902398586273193,0.9782294672887405,4.032328874180285,5.535576385672204,5.6529173501851995,6.638337888975222,6.264086374543927
1,23,0.059137970209121704,0.09879353642463684,-0.49557435512542725,-0.5427258014678955,0,0,0,-1,3,2.5,0.9908811450004578,0.9772512378214517,6.874816048401095,7.090867389118809,8.538406060854824,8.795131328527171,8.53713731519163
1,24,0.0554940290749073,0.09549278765916824,-0.2667229175567627,-0.17637944221496582,0,0,0,0,3,2.5,0.9908409714698792,0.9762739865836303,7.803227552645596,8.664975401686778,9.10366889408229,8.006442281442302,8.194042482433469
1,25,0.05404108017683029,0.09570278972387314,-0.054991044104099274,0.16333617269992828,0,0,0,0,1,-2.5,0.9908019304275513,0.9752977125970467,7.5443295407001925,8.525803926650061,9.0928769048982,8.63557198022654,8.014667043185643
1,26,0.052489906549453735,0.09590648859739304,-0.23271749913692474,-0.09521041065454483,0,0,0,0,2,0.0,0.9909229278564453,0.9743224148844496,7.58478982889299,8.939273794996021,9.114351016485891,8.328604636463513,8.710110950844241
1,27,0.050299886614084244,0.09527377784252167,-0.21033941209316254,-0.04635027423501015,0,0,0,0,1,-2.5,0.99126136302948,0.9733480924695651,8.20070079161402,9.226549326349428,9.114351016485891,8.678531084019369,8.29071530417225
1,28,0.04726099595427513,0.09348088502883911,-0.37651267647743225,-0.28728434443473816,0,0,0,-1,1,-2.5,0.9920107126235962,0.9723747443770956,6.713423675364581,7.86321659470914,9.125816142481707,9.320358473380969,8.434488329561587
1,29,0.04262981191277504,0.08938285708427429,-0.530449628829956,-0.5097976922988892,0,0,-1,-1,1,-2.5,0.9930859208106995,0.9714023696327185,5.184956050158508,7.111263458955845,6.470215434802991,7.254648377036712,7.722816327575343
1,30,0.03652225062251091,0.0831511840224266,-0.6732310056686401,-0.7159300446510315,0,0,-1,-1,2,0.0,0.9941361546516418,0.9704309672630859,6.382856452171814,7.011873865235481,6.7254474809129965,7.535893349727775,8.109494688132724
1,31,0.030108517035841942,0.07657564431428909,-0.6187002658843994,-0.6196370720863342,0,0,-1,-1,4,5.0,0.994495153427124,0.9694605362958227,6.71881056227694,7.011873865235481,7.0983779574078625,7.535893349727775,8.36763759721475
1,32,0.02634456753730774,0.07419470697641373,-0.19411692023277283,0.04526209086179733,0,0,0,0,0,-5.0,0.9948697090148926,0.9684910757595269,8.770003798934903,9.428916483257662,10.044593862438454,9.284872511975625,9.059308707475623
1,33,0.022385837510228157,0.07162605971097946,-0.5501191020011902,-0.4914836883544922,0,0,-1,-1,1,-2.5,0.9957023859024048,0.9675225846837673,6.91867358265217,8.089368466296012,7.444243536067995,8.003472359623645,9.077599373389063
1,34,0.01608184725046158,0.065556101500988,-0.6925390362739563,-0.7000439763069153,0,0,-1,-1,2,0.0,0.9965044856071472,0.9665550620990835,6.91867358265217,7.966722915186283,7.850021134714746,8.300383479667289,9.29234537122925
1,35,0.00947697926312685,0.05912313610315323,-0.6373659372329712,-0.6053077578544617,0,0,-1,-1,3,2.5,0.9969491958618164,0.9655885070369844,6.91867358265217,7.966722915186283,8.248163328480059,8.62014423496032,9.284550695632568
1,36,0.004464426543563604,0.05523386597633362,-0.3991653025150299,-0.22946539521217346,0,0,0,0,2,0.0,0.9971593022346497,0.9646229185299474,9.53544979749747,10.530993668957482,10.954783128375906,10.634033672437846,10.09821486470758
1,37,0.0006651065777987242,0.053298115730285645,-0.366364061832428,-0.17060841619968414,0,0,0,0,0,-5.0,0.9976342916488647,0.9636582956114175,9.795670953335879,10.912245856756373,11.484752213568077,11.39768758510117,10.589430753885189
1,38,-0.004954080563038588,0.04863828793168068,-0.7110931873321533,-0.6939313411712646,0,0,-1,-1,4,5.0,0.9979261159896851,0.9626946373158061,7.2443627296876105,8.554784382085344,8.568060071545762,8.759696408138787,9.952021094439434
1,39,-0.00960899330675602,0.04553999379277229,-0.2802368998527527,-0.022468499839305878,0,0,0,0,3,2.5,0.997769832611084,0.9617319426784903,10.150300216382817,11.124024127005793,11.630835487230902,11.687933139570042,10.863800283651305
1,40,-0.011206479743123055,0.0472247414290905,-0.06927361339330673,0.3096963167190552,0,0,0,1,0,-5.0,0.9977758526802063,0.9607702107358118,11.91526109264927,11.454760122351967,11.673674296071667,10.153572802393935,9.280915558390626
1,41,-0.013984381221234798,0.04716082662343979,-0.43664470314979553,-0.2494686096906662,0,0,0,0,2,0.0,0.997971773147583,0.959809440525076,10.19920226942643,11.68363457377063,12.090291261288076,11.800430456139118,11.184559883612579
1,42,-0.01814565621316433,0.04503578692674637,-0.4014414846897125,-0.18811337649822235,0,0,0,0,2,0.0,0.9981079697608948,0.9588496310845509,10.825361935852087,11.705337006258704,12.358584047122488,11.765088379222126,10.627904954241084
1,43,-0.021970702335238457,0.04349759966135025,-0.3689778745174408,-0.1312841922044754,0,0,0,0,3,2.5,0.9980508685112,0.9578907814534664,11.168478131501441,12.009891845315567,12.316684182065263,12.001942045145189,10.553810112134789
1,44,-0.024418452754616737,0.0441492423415184,-0.15144890546798706,0.21070320904254913,0,0,0,0,2,0.0,0.9978439211845398,0.9569328906720129,10.84468727068384,12.242121710289316,12.573994709283554,12.274646327343913,10.949328839332587
1,45,-0.02585051953792572,0.046433672308921814,-0.13775581121444702,0.23855122923851013,0,0,0,0,2,0.0,0.9975998401641846,0.9559759577813409,11.075317318114061,12.572752902024764,12.5532406171646,12.511172807355642,11.089348489461742
