episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_30,q_31,q_32,q_33,q_34,q_35,q_36,q_37,q_38,q_39,q_40,q_41,q_42,q_43,q_44,q_45,q_46,q_47,q_48,q_49,q_50,q_51,q_52,q_53,q_54,q_55,q_56,q_57,q_58,q_59,q_60,q_61,q_62,q_63,q_64,q_65,q_66,q_67,q_68,q_69,q_70,q_71,q_72,q_73,q_74,q_75,q_76,q_77,q_78,q_79,q_80,q_81,q_82,q_83,q_84,q_85,q_86,q_87,q_88,q_89,q_90,q_91,q_92,q_93,q_94,q_95,q_96,q_97,q_98,q_99
0,0,0.13649877905845642,-0.12030722945928574,0.0,-0.0,0,0,0,0,92,8.585858585858585,0.9867891669273376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04933945834636688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.14009113609790802,-0.11493861675262451,0.633709728717804,0.9529573917388916,0,0,1,2,61,2.3232323232323235,0.9890788197517395,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04945394098758698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.14710256457328796,-0.10450436919927597,0.7542409300804138,1.1206789016723633,0,0,1,2,17,-6.565656565656566,0.9903473854064941,0.9998000100000001,0.0,0.0970849871635437,0.142984479367733,0.0546415116071701,0.04770132005214692,0.0,0.09791167080402374,0.0,0.04949666857719422,0.0,0.0,0.04938201308250428,0.04828262925148011,0.0,0.0,0.0,0.049995997548103334,0.05440323400497437,0.0,0.0,0.0,0.0,0.0,0.0,0.05433947699069977,0.13963403791189194,0.0,0.0,0.0,0.05326955366134644,0.0,0.0,0.0,0.0,0.0,0.04993373453617096,0.0,0.04941451549530029,0.0,0.0,0.0,0.05299379272758961,0.049734544754028324,0.048623073101043704,0.0,0.0,0.049998766183853155,0.0,0.0,0.0,0.049904546141624456,0.049948018789291386,0.0,0.09821902215480804,0.0,0.0,0.04822287261486054,0.0,0.09322319328784942,0.04992894232273102,0.04947662651538849,0.04945394098758698,0.0,0.0,0.0,0.04895152151584625,0.04999895095825196,0.0,0.0,0.0,0.0499776691198349,0.049810710549354556,0.04834770858287812,0.04994111657142639,0.0,0.0,0.0,0.0,0.0,0.0,0.04998370707035065,0.049308770895004274,0.0,0.0,0.04901541769504547,0.09300283402204514,0.0,0.0489691972732544,0.0,0.0,0.09175197243690492,0.0,0.0,0.09751634895801545,0.0,0.0,0.04780385792255402,0.0,0.0,0.0
0,3,0.151497021317482,-0.09824788570404053,0.20255032181739807,0.2580953538417816,0,0,0,1,32,-3.5353535353535355,0.9903413653373718,0.9997000299990001,0.0493089497089386,0.09676378325521948,0.049836751818656926,0.048643952608108526,0.0,0.0,0.0,0.04935626685619354,0.04855332970619202,0.0,0.0485818088054657,0.0,0.0,0.0993966430425644,0.04998088777065277,0.0,0.04912420213222504,0.04993059635162354,0.0,0.047912418842315674,0.049377608299255374,0.09301529496908188,0.0489465206861496,0.04831465780735016,0.049988272786140445,0.14284101158380508,0.04996814727783203,0.0,0.05890711251974106,0.0,0.04987849891185761,0.0,0.05885536376714706,0.0,0.049329692125320436,0.22705703016996384,0.057813942472934726,0.04993044435977936,0.0,0.09935216903686524,0.0,0.0,0.0,0.14893290662169456,0.0,0.048743399977684024,0.04998298287391663,0.0,0.0,0.0,0.10282027216255665,0.0,0.0,0.0,0.054310966446995734,0.0,0.04925082921981812,0.0,0.0,0.0,0.0,0.04938823580741883,0.0,0.0,0.0,0.04996011853218079,0.0,0.0,0.04970601201057434,0.09082570850849153,0.0,0.0,0.0,0.0,0.09230350762605667,0.0,0.0,0.09902213843494653,0.0980872520416975,0.09970629811286927,0.0,0.04982399642467499,0.05382992693483829,0.04987889230251313,0.0,0.0,0.0,0.049986022710800174,0.049220189452171326,0.0,0.049098420143127444,0.0987078368663788,0.04942738711833954,0.10215717026293278,0.0,0.0,0.04995063543319703,0.04884402751922608,0.0,0.0
0,4,0.15189480781555176,-0.09827833622694016,-0.0818151980638504,-0.19350330531597137,0,0,0,0,76,5.353535353535353,0.9906226396560669,0.9996000599960002,0.3075911171734333,0.31964072306468716,0.22523242419660094,0.23396180287212137,0.17455265558465244,0.09223132997751236,0.1409152725338936,0.19030759519739868,0.2619612753808499,0.0913562485575676,0.19364983307885578,0.30155940964818,0.09295971959829331,0.1898031850199294,0.2675239241212607,0.3341682661354542,0.09339091867208482,0.09719821214675904,0.3436914327949286,0.049124354124069215,0.19039420509739638,0.3473899798194957,0.2518141282868386,0.1346194179058075,0.09952544867992402,0.14245092809200288,0.18969162110191584,0.09742320775985719,0.18180542355775833,0.1851271149814129,0.0,0.27242391619783646,0.33495887011766434,0.2252000828782916,0.1878133975148201,0.16944980986416341,0.14457296103239062,0.15002658848047257,0.3104873679381609,0.19228059368133546,0.18035259795188907,0.30636246884137397,0.09485699385404586,0.14753290497064592,0.1951742148804665,0.20394737894654275,0.3432941847600639,0.19125015489578248,0.1471540051651001,0.13882724477648736,0.2128990483517456,0.1906805429518223,0.18142195650935172,0.31116651362804476,0.0980440467596054,0.1477376023888588,0.23022305154371264,0.19379526961922644,0.1830068401694298,0.315167063829732,0.15288093286275867,0.21821601861417295,0.22480115202069284,0.09903950989246368,0.19673947577476503,0.1949161244134903,0.1382468409240246,0.19621385013163092,0.054858431696891786,0.09902698132991791,0.2202734623998404,0.19171131926774979,0.29122979982775454,0.0,0.09334889650344849,0.09892961503565312,0.1533041521693468,0.1871533442288637,0.05401352138817311,0.1736610846489668,0.0499767541885376,0.23108058115839958,0.18419879287481308,0.13830791296064854,0.05403034265935422,0.3234976803916991,0.19487344723939898,0.1855122408270836,0.22383956043422226,0.30317359729707244,0.04985221922397614,0.2562359329140187,0.22758332592248917,0.14220079421997073,0.1486824634283781,0.22675035679340363,0.18475237220525742,0.14095613032579424,0.3386205116936565,0.22375617855787278
0,5,0.15334764122962952,-0.09683672338724136,0.3191559910774231,0.40749460458755493,0,0,0,1,58,1.717171717171718,0.9915329217910767,0.9995000999900007,0.0493089497089386,0.14555729285776617,0.13710868536740545,0.14142599076032641,0.047786650061607365,0.0,0.0,0.09371193498373032,0.0965226471424103,0.0,0.09772833287715912,0.0,0.0,0.0993966430425644,0.04998088777065277,0.0,0.15222665755701065,0.04993059635162354,0.0,0.10640152696847915,0.049377608299255374,0.15234508786678314,0.0489465206861496,0.04831465780735016,0.1090290636229515,0.19155035288214683,0.04996814727783203,0.058143016736507416,0.05890711251974106,0.11360028496265412,0.04987849891185761,0.0,0.11282234898090363,0.054461885559558866,0.10303333465337752,0.2760573689508438,0.057813942472934726,0.1018937567281723,0.0,0.14875407727062703,0.11898146214020253,0.05883805278016329,0.0,0.1988021106660366,0.0547858129620552,0.15623615464448928,0.09863585458993912,0.054849607813358306,0.052225332438945775,0.05395043285191059,0.20651190353770138,0.0,0.05482189553976059,0.10753333540035487,0.054310966446995734,0.0,0.14149827131396414,0.054892575207352634,0.054469957414269445,0.0,0.0,0.09809704720973969,0.10480659992992879,0.0,0.05779735568238497,0.09227550208568575,0.04783329367637634,0.0,0.14287487864494325,0.1392826545238495,0.04778041541576386,0.04711401164531708,0.04849997758865357,0.05323456299304962,0.09230350762605667,0.04890287220478058,0.0,0.09902213843494653,0.1381245590993762,0.09970629811286927,0.0,0.04982399642467499,0.05382992693483829,0.04987889230251313,0.0,0.0,0.048656463623046875,0.049986022710800174,0.049220189452171326,0.05400053353008032,0.1404730570316315,0.1907796388477087,0.15347772501610876,0.14567040862470865,0.04956069588661194,0.04817734360694886,0.0947229826450348,0.04884402751922608,0.04980859458446503,0.0
0,6,0.15709546208381653,-0.09201660752296448,0.41869035363197327,0.5458763837814331,0,0,0,1,42,-1.5151515151515156,0.9922593235969543,0.9994001499800017,0.0493089497089386,0.14555729285776617,0.13710868536740545,0.14142599076032641,0.047786650061607365,0.0,0.0,0.13960463747499374,0.0965226471424103,0.0,0.19137058774574697,0.0,0.061941302017092706,0.0993966430425644,0.10474018166407048,0.0,0.15222665755701065,0.04993059635162354,0.04950981438159943,0.15638021936893462,0.049377608299255374,0.2017855014108032,0.0489465206861496,0.04831465780735016,0.1090290636229515,0.2304602587629357,0.04996814727783203,0.058143016736507416,0.11367452254772187,0.1617348468005657,0.04987849891185761,0.054519573915004726,0.11282234898090363,0.11726019806039334,0.10303333465337752,0.2760573689508438,0.057813942472934726,0.15233978702867032,0.0,0.19269009676724674,0.11898146214020253,0.05883805278016329,0.05450023177862168,0.1988021106660366,0.0547858129620552,0.15623615464448928,0.09863585458993912,0.054849607813358306,0.10585087979137897,0.05395043285191059,0.20651190353770138,0.0,0.10319558175206185,0.10753333540035487,0.054310966446995734,0.0,0.14149827131396414,0.054892575207352634,0.054469957414269445,0.051901236653327944,0.0,0.09809704720973969,0.10480659992992879,0.0,0.05779735568238497,0.09227550208568575,0.04783329367637634,0.04996946156024933,0.14287487864494325,0.1392826545238495,0.04778041541576386,0.04711401164531708,0.14747306418418885,0.05323456299304962,0.09230350762605667,0.09347976714372636,0.05464831364154815,0.09902213843494653,0.1381245590993762,0.09970629811286927,0.05390071642398834,0.04982399642467499,0.13829128278937936,0.04987889230251313,0.049009171128273014,0.0,0.09863522350788118,0.09496836483478546,0.09207058101892471,0.05400053353008032,0.1404730570316315,0.1907796388477087,0.1930693593266889,0.14567040862470865,0.04956069588661194,0.04817734360694886,0.0947229826450348,0.04884402751922608,0.04980859458446503,0.0
0,7,0.1604239046573639,-0.08798123151063919,0.2694181799888611,0.30264535546302795,0,0,0,1,76,5.353535353535353,0.9933118224143982,0.9993002099650037,0.0493089497089386,0.14555729285776617,0.13710868536740545,0.14142599076032641,0.047786650061607365,0.0,0.0,0.13960463747499374,0.0965226471424103,0.0,0.19137058774574697,0.09248026907444001,0.061941302017092706,0.0993966430425644,0.10474018166407048,0.0,0.15222665755701065,0.04993059635162354,0.04950981438159943,0.15638021936893462,0.11169128625258526,0.2017855014108032,0.0489465206861496,0.04831465780735016,0.1090290636229515,0.2304602587629357,0.04996814727783203,0.058143016736507416,0.11367452254772187,0.21781831608378888,0.04987849891185761,0.10238731190085411,0.11282234898090363,0.1716367864011407,0.15552639143908023,0.2760573689508438,0.10960144053280355,0.15233978702867032,0.0,0.19269009676724674,0.11898146214020253,0.1623662146036148,0.05450023177862168,0.23769139862656594,0.10452140675783157,0.15623615464448928,0.15100841512680055,0.054849607813358306,0.10585087979137897,0.05395043285191059,0.25516778181482436,0.0,0.10319558175206185,0.10753333540035487,0.054310966446995734,0.0,0.18163041567295088,0.10375935381948947,0.054469957414269445,0.051901236653327944,0.06419765319173855,0.09809704720973969,0.10480659992992879,0.0,0.05779735568238497,0.14181560754776001,0.04783329367637634,0.04996946156024933,0.14287487864494325,0.1392826545238495,0.04778041541576386,0.04711401164531708,0.14747306418418885,0.05323456299304962,0.09230350762605667,0.09347976714372636,0.1047122491638255,0.13759604840126632,0.1381245590993762,0.14470708519220354,0.05390071642398834,0.04982399642467499,0.13829128278937936,0.04987889230251313,0.049009171128273014,0.0,0.09863522350788118,0.09496836483478546,0.09207058101892471,0.05400053353008032,0.1404730570316315,0.1907796388477087,0.1930693593266889,0.14567040862470865,0.04956069588661194,0.04817734360694886,0.0947229826450348,0.10236359116733074,0.04980859458446503,0.0
0,8,0.16524669528007507,-0.08178143203258514,0.6452082395553589,0.8672509789466858,0,0,1,2,4,-9.191919191919192,0.9936491847038269,0.9992002799440072,0.149274195599556,0.15086034451007843,0.19296633647680284,0.11207682202947139,0.2543178412609905,0.10714194593608381,0.09791167080402374,0.06304520388019084,0.10823859278440476,0.05766115608884096,0.06317114551436902,0.15839582843065264,0.04828262925148011,0.059174779098033904,0.09863193043470384,0.16157569316029546,0.1834714516811371,0.05440323400497437,0.3063841770738877,0.0,0.0,0.0,0.194317094506979,0.04795728623867035,0.10918286788761616,0.22455871219307183,0.0,0.10391768275260926,0.0,0.05326955366134644,0.10658553550541401,0.0,0.05370015863180161,0.0,0.05329902666807175,0.1480140709615338,0.054548727932572365,0.19575477782942655,0.15294433426066162,0.10730340717089176,0.054183122625947,0.10707992411655187,0.10335334332287313,0.1411550384759903,0.048581224679946904,0.054823485648632056,0.1541826872269702,0.05482789368927479,0.05576167501612425,0.0,0.15283349556132078,0.049948018789291386,0.049669310450553894,0.09821902215480804,0.049510473012924196,0.0946708983182907,0.09218389064073564,0.05343782377243042,0.18362510179226918,0.14369349075943233,0.09452538460493089,0.2326679783374071,0.0,0.0,0.0,0.09780966639518737,0.04999895095825196,0.13693368756771088,0.10357944545447825,0.04998435378074646,0.0499776691198349,0.049810710549354556,0.09794013202190399,0.0949447399377823,0.09300790727138519,0.0,0.0,0.0,0.0,0.049929001927375795,0.14844483939111233,0.09204279839992524,0.09497611939907075,0.0942133566737175,0.23386897031572224,0.19191141393780708,0.09897812306880951,0.22740386039018634,0.09492848545312882,0.0,0.14064710795879365,0.1425718054175377,0.049886691570281985,0.14746427533328532,0.1841240185499191,0.048694935441017155,0.13975594252347948,0.09804332852363587,0.10395306821763517,0.0
1,9,0.16747942566871643,-0.07969196140766144,-0.09510552138090134,-0.28386127948760986,0,0,0,-1,0,-10.0,0.9920510053634644,0.9991003599160128,0.23112317088896037,0.04948793649673462,0.19213566052317618,0.1045618827879429,0.09365646690130233,0.1306326731145382,0.09799169600009919,0.0481617420911789,0.18936983235258303,0.16928396148085595,0.05367145077288152,0.3222370076083749,0.19304486455827952,0.14256209313869478,0.25281378824379225,0.1075724048427098,0.16998979544374127,0.14429102838039398,0.14580443178446742,0.15718297159522773,0.20578330538719716,0.05424647983966768,0.15912067458051074,0.24643954168827706,0.1902799451544881,0.10916413812405765,0.11440868981987237,0.25967557273996056,0.14183996792584658,0.11254307099536062,0.05518627223430575,0.19826637432499974,0.1981358274754733,0.19998204842471962,0.11330641841739418,0.05951298276527822,0.2569497848663837,0.09232536286115647,0.360727055151403,0.1843189191210449,0.1813836226795827,0.3456153061095901,0.13391527915000917,0.04799010753631592,0.20194148162800835,0.05347778610587121,0.1518657679353565,0.058641419807514555,0.2529028456244474,0.16087621370751426,0.18758787662992568,0.20537247509310336,0.05816946724995077,0.15099532388327708,0.26131453766783386,0.1552657480992079,0.20688760056328775,0.09965626299381257,0.24340099636493115,0.2049598706743598,0.10933118168592454,0.16304544808328153,0.10859438704369453,0.09978790500164034,0.0,0.15718583023917676,0.11106443126571179,0.14849782058000566,0.11067989416670801,0.1345219728946686,0.16681067855799198,0.05488610628843308,0.1694971917077303,0.1481406233549118,0.11228528132915497,0.1024888974428177,0.16182767035090923,0.049821180105209355,0.21345657556669714,0.14709927690699698,0.049029293656349185,0.26255640906458977,0.09746270424425602,0.10173363940119744,0.3319567075798393,0.20196017355947984,0.10834108239412307,0.0,0.05279526311159134,0.24582689429104326,0.15024859221097828,0.1504862785306573,0.2554043979859233,0.21029049288852217,0.04851498603820801,0.0,0.0974296437934041,0.15939260156404975,0.09365442335605623,0.15176000176519155
